CID	Image	Gender	Ethnicity	LR
310	21	f	1	l
310	04	f	1	l
310	08	f	1	l
310	07	f	1	l
310	23	f	1	l
310	05	f	1	l
310	14	f	1	l
310	09	f	1	r
310	06	f	1	l
310	10	f	1	r
310	02	f	1	l
310	01	f	1	l
310	13	f	1	l
310	19	f	1	r
310	17	f	1	r
310	12	f	1	r
311	24	m	1	l
311	02	m	1	r
311	05	m	1	r
311	20	m	1	r
311	04	m	1	l
311	26	m	1	l
311	08	m	1	r
311	19	m	1	l
311	12	m	1	l
311	11	m	1	l
311	17	m	1	r
311	09	m	1	l
311	07	m	1	l
311	29	m	1	l
311	03	m	1	l
311	22	m	1	r
311	18	m	1	r
311	06	m	1	l
311	10	m	1	r
311	14	m	1	l
311	28	m	1	r
311	21	m	1	r
311	01	m	1	l
312	24	f	1	l
312	26	f	1	r
312	02	f	1	l
312	14	f	1	l
312	21	f	1	r
312	11	f	1	r
312	09	f	1	l
312	12	f	1	l
312	16	f	1	l
312	10	f	1	l
312	29	f	1	l
312	05	f	1	r
312	06	f	1	l
312	13	f	1	r
312	28	f	1	r
312	19	f	1	l
312	20	f	1	l
312	08	f	1	r
312	23	f	1	r
312	22	f	1	r
312	07	f	1	l
313	09	m	1	r
313	03	m	1	r
313	12	m	1	r
313	18	m	1	l
313	22	m	1	l
313	05	m	1	l
313	11	m	1	r
313	07	m	1	l
313	13	m	1	l
313	14	m	1	l
313	01	m	1	r
313	06	m	1	r
313	08	m	1	l
313	23	m	1	r
313	10	m	1	l
313	25	m	1	l
313	02	m	1	r
313	15	m	1	l
314	23	f	1	r
314	07	f	1	r
314	10	f	1	l
314	18	f	1	r
314	04	f	1	r
314	27	f	1	r
314	17	f	1	r
314	13	f	1	r
314	24	f	1	r
314	22	f	1	r
314	19	f	1	l
314	14	f	1	r
314	05	f	1	l
314	09	f	1	r
314	03	f	1	r
314	15	f	1	r
314	28	f	1	l
314	12	f	1	r
314	16	f	1	r
314	02	f	1	r
314	20	f	1	r
314	11	f	1	l
315	21	f	1	l
315	25	f	1	l
315	13	f	1	r
315	01	f	1	r
315	06	f	1	l
315	15	f	1	r
315	02	f	1	l
315	20	f	1	r
315	07	f	1	l
315	08	f	1	l
315	22	f	1	l
315	11	f	1	l
315	05	f	1	r
315	17	f	1	l
315	10	f	1	l
315	03	f	1	r
315	04	f	1	l
315	16	f	1	r
315	23	f	1	l
315	24	f	1	l
317	13	m	1	r
317	04	m	1	r
317	25	m	1	l
317	07	m	1	l
317	06	m	1	l
317	10	m	1	l
317	05	m	1	r
317	09	m	1	l
317	12	m	1	r
317	03	m	1	l
317	08	m	1	r
317	01	m	1	l
317	26	m	1	l
317	16	m	1	r
317	23	m	1	r
317	19	m	1	l
317	11	m	1	l
317	18	m	1	l
317	21	m	1	l
317	02	m	1	l
318	25	m	1	r
318	17	m	1	r
318	20	m	1	l
318	12	m	1	r
318	13	m	1	r
318	09	m	1	l
318	19	m	1	l
318	15	m	1	l
318	23	m	1	l
318	24	m	1	r
318	03	m	1	l
318	21	m	1	r
318	08	m	1	r
318	14	m	1	l
318	07	m	1	r
318	22	m	1	r
318	05	m	1	l
319	25	m	1	r
319	01	m	1	r
319	13	m	1	r
319	20	m	1	r
319	22	m	1	l
319	17	m	1	r
319	16	m	1	l
319	15	m	1	r
319	09	m	1	r
319	08	m	1	r
319	02	m	1	r
319	21	m	1	r
319	11	m	1	l
319	10	m	1	l
319	24	m	1	l
319	12	m	1	r
319	04	m	1	r
319	23	m	1	l
319	07	m	1	r
319	18	m	1	l
320	13	m	1	r
320	07	m	1	l
320	05	m	1	l
320	12	m	1	l
320	14	m	1	l
320	20	m	1	l
320	15	m	1	r
320	11	m	1	r
320	22	m	1	l
320	18	m	1	l
320	17	m	1	l
320	21	m	1	l
320	03	m	1	r
320	02	m	1	l
320	04	m	1	l
320	19	m	1	r
320	10	m	1	l
320	16	m	1	r
320	25	m	1	l
320	24	m	1	r
321	16	m	1	r
321	10	m	1	r
321	20	m	1	l
321	17	m	1	l
321	21	m	1	l
321	18	m	1	l
321	08	m	1	l
321	22	m	1	r
321	04	m	1	l
321	15	m	1	l
321	24	m	1	l
321	26	m	1	r
321	07	m	1	r
321	01	m	1	l
321	25	m	1	l
321	23	m	1	l
321	03	m	1	r
321	02	m	1	r
321	14	m	1	l
321	13	m	1	l
322	15	m	1	r
322	13	m	1	l
322	03	m	1	r
322	07	m	1	r
322	06	m	1	r
322	18	m	1	r
322	16	m	1	l
322	24	m	1	l
322	09	m	1	l
322	02	m	1	l
322	26	m	1	r
322	05	m	1	l
322	11	m	1	l
322	12	m	1	r
322	08	m	1	r
322	23	m	1	r
322	19	m	1	r
322	14	m	1	l
322	04	m	1	r
322	22	m	1	r
323	06	m	1	l
323	22	m	1	l
323	28	m	1	r
323	24	m	1	l
323	10	m	1	r
323	01	m	1	r
323	19	m	1	l
323	21	m	1	l
323	08	m	1	l
323	13	m	1	l
323	29	m	1	l
323	05	m	1	l
323	07	m	1	r
323	04	m	1	r
323	27	m	1	r
323	09	m	1	l
323	16	m	1	l
323	20	m	1	r
323	03	m	1	l
323	18	m	1	l
323	02	m	1	r
324	18	m	4	l
324	02	m	4	l
324	17	m	4	l
324	13	m	4	l
324	05	m	4	l
324	09	m	4	r
324	20	m	4	r
324	21	m	4	l
324	22	m	4	r
324	10	m	4	r
324	23	m	4	r
324	01	m	4	l
324	06	m	4	r
324	19	m	4	r
324	14	m	4	l
324	03	m	4	l
324	12	m	4	l
325	24	m	1	r
325	11	m	1	l
325	13	m	1	l
325	22	m	1	r
325	14	m	1	r
325	09	m	1	r
325	17	m	1	r
325	18	m	1	r
325	12	m	1	l
325	01	m	1	l
325	16	m	1	l
325	23	m	1	r
325	03	m	1	r
325	19	m	1	l
325	02	m	1	r
325	20	m	1	l
325	08	m	1	l
325	21	m	1	r
325	26	m	1	r
325	05	m	1	l
326	02	m	1	l
326	28	m	1	l
326	12	m	1	l
326	09	m	1	l
326	20	m	1	l
326	06	m	1	r
326	08	m	1	l
326	21	m	1	l
326	10	m	1	l
326	16	m	1	r
326	13	m	1	l
326	15	m	1	r
326	11	m	1	r
326	04	m	1	r
326	25	m	1	l
326	22	m	1	r
326	17	m	1	l
326	05	m	1	l
326	24	m	1	l
326	14	m	1	l
326	18	m	1	l
326	07	m	1	r
327	12	m	1	l
327	14	m	1	l
327	17	m	1	r
327	29	m	1	l
327	02	m	1	r
327	20	m	1	l
327	28	m	1	r
327	10	m	1	r
327	13	m	1	l
327	07	m	1	r
327	01	m	1	r
327	18	m	1	l
327	25	m	1	l
327	27	m	1	l
327	08	m	1	r
327	09	m	1	r
327	15	m	1	l
327	22	m	1	r
327	21	m	1	l
327	23	m	1	l
327	16	m	1	l
327	05	m	1	l
327	26	m	1	l
328	22	m	1	r
328	11	m	1	l
328	21	m	1	r
328	13	m	1	r
328	14	m	1	l
328	18	m	1	r
328	19	m	1	l
328	05	m	1	r
328	25	m	1	r
328	10	m	1	r
328	24	m	1	l
328	08	m	1	l
328	03	m	1	r
328	07	m	1	r
328	26	m	1	l
328	06	m	1	r
328	28	m	1	l
328	23	m	1	r
328	01	m	1	r
328	04	m	1	r
328	09	m	1	l
328	12	m	1	r
329	12	m	4	l
329	18	m	4	l
329	21	m	4	l
329	26	m	4	r
329	17	m	4	l
329	22	m	4	l
329	03	m	4	l
329	06	m	4	r
329	25	m	4	l
329	02	m	4	r
329	15	m	4	l
329	14	m	4	l
329	27	m	4	r
329	13	m	4	l
329	04	m	4	r
329	16	m	4	l
329	19	m	4	l
329	01	m	4	r
329	05	m	4	l
329	30	m	4	l
329	29	m	4	l
329	28	m	4	l
329	23	m	4	r
329	20	m	4	r
330	25	m	1	r
330	10	m	1	r
330	18	m	1	r
330	09	m	1	r
330	20	m	1	l
330	22	m	1	r
330	02	m	1	r
330	06	m	1	l
330	15	m	1	r
330	23	m	1	l
330	14	m	1	r
330	21	m	1	r
330	19	m	1	l
330	01	m	1	r
330	24	m	1	r
330	26	m	1	r
330	05	m	1	l
330	12	m	1	r
330	17	m	1	r
330	03	m	1	r
331	23	m	1	l
331	05	m	1	r
331	30	m	1	l
331	07	m	1	r
331	25	m	1	r
331	12	m	1	r
331	28	m	1	r
331	21	m	1	r
331	16	m	1	l
331	14	m	1	l
331	06	m	1	r
331	17	m	1	r
331	15	m	1	r
331	26	m	1	r
331	27	m	1	l
331	09	m	1	l
331	11	m	1	l
331	01	m	1	r
331	10	m	1	l
331	20	m	1	r
332	22	m	1	l
332	06	m	1	r
332	19	m	1	r
332	14	m	1	r
332	01	m	1	l
332	12	m	1	l
332	15	m	1	l
332	04	m	1	l
332	07	m	1	l
332	05	m	1	l
332	11	m	1	l
332	18	m	1	l
332	08	m	1	r
332	13	m	1	r
332	24	m	1	l
332	28	m	1	r
332	23	m	1	l
332	09	m	1	l
332	26	m	1	r
332	10	m	1	l
332	27	m	1	l
332	25	m	1	r
333	03	m	1	l
333	09	m	1	r
333	21	m	1	l
333	11	m	1	l
333	01	m	1	r
333	16	m	1	r
333	27	m	1	r
333	13	m	1	r
333	22	m	1	r
333	05	m	1	r
333	26	m	1	l
333	15	m	1	r
333	23	m	1	r
333	24	m	1	r
333	25	m	1	r
333	19	m	1	r
333	28	m	1	l
333	02	m	1	r
333	04	m	1	l
333	29	m	1	r
333	17	m	1	r
334	07	m	2	r
334	14	m	2	r
334	25	m	2	r
334	26	m	2	r
334	01	m	2	r
334	16	m	2	r
334	13	m	2	l
334	19	m	2	r
334	04	m	2	r
334	08	m	2	r
334	15	m	2	l
334	05	m	2	l
334	22	m	2	l
334	28	m	2	l
334	23	m	2	r
334	02	m	2	r
334	06	m	2	l
334	12	m	2	r
334	17	m	2	r
334	30	m	2	l
334	11	m	2	r
334	20	m	2	r
334	21	m	2	l
334	03	m	2	l
335	13	m	4	r
335	18	m	4	l
335	05	m	4	l
335	09	m	4	l
335	04	m	4	l
335	24	m	4	l
335	10	m	4	l
335	08	m	4	l
335	19	m	4	r
335	29	m	4	l
335	26	m	4	l
335	07	m	4	r
335	15	m	4	l
335	02	m	4	r
335	12	m	4	r
335	25	m	4	l
335	21	m	4	r
335	27	m	4	l
335	14	m	4	l
335	16	m	4	l
335	06	m	4	r
335	17	m	4	r
335	23	m	4	r
335	30	m	4	l
336	26	m	6	r
336	02	m	6	r
336	27	m	6	l
336	04	m	6	l
336	30	m	6	l
336	11	m	6	r
336	16	m	6	l
336	05	m	6	r
336	21	m	6	l
336	28	m	6	l
336	17	m	6	r
336	23	m	6	l
336	19	m	6	l
336	06	m	6	l
336	03	m	6	l
336	24	m	6	r
336	25	m	6	r
336	29	m	6	r
336	08	m	6	r
336	20	m	6	l
336	10	m	6	r
336	14	m	6	l
336	18	m	6	r
337	07	m	1	r
337	13	m	1	r
337	28	m	1	r
337	02	m	1	r
337	22	m	1	r
337	24	m	1	r
337	06	m	1	r
337	05	m	1	r
337	18	m	1	l
337	09	m	1	r
337	23	m	1	r
337	25	m	1	r
337	26	m	1	l
337	03	m	1	r
337	27	m	1	l
337	10	m	1	r
337	16	m	1	r
337	01	m	1	r
337	14	m	1	r
337	04	m	1	r
338	04	m	1	r
338	07	m	1	r
338	13	m	1	r
338	20	m	1	l
338	05	m	1	l
338	02	m	1	l
338	19	m	1	l
338	24	m	1	r
338	16	m	1	r
338	14	m	1	l
338	08	m	1	l
338	18	m	1	r
338	03	m	1	r
338	09	m	1	r
338	12	m	1	l
338	25	m	1	l
338	17	m	1	r
338	15	m	1	l
338	23	m	1	l
338	26	m	1	l
338	06	m	1	r
339	03	m	1	r
339	14	m	1	l
339	06	m	1	l
339	23	m	1	l
339	05	m	1	r
339	18	m	1	r
339	24	m	1	r
339	02	m	1	l
339	22	m	1	l
339	21	m	1	l
339	27	m	1	l
339	12	m	1	r
339	10	m	1	r
339	04	m	1	l
339	16	m	1	l
339	19	m	1	l
339	13	m	1	l
339	11	m	1	l
339	07	m	1	r
339	17	m	1	l
340	06	m	1	l
340	11	m	1	r
340	27	m	1	l
340	20	m	1	l
340	25	m	1	r
340	15	m	1	r
340	05	m	1	l
340	29	m	1	r
340	18	m	1	r
340	16	m	1	l
340	17	m	1	l
340	04	m	1	r
340	13	m	1	l
340	28	m	1	r
340	12	m	1	l
340	03	m	1	r
340	09	m	1	r
340	26	m	1	l
340	24	m	1	r
340	21	m	1	l
340	19	m	1	r
340	14	m	1	r
340	01	m	1	l
341	23	m	6	r
341	16	m	6	l
341	21	m	6	l
341	25	m	6	r
341	22	m	6	l
341	26	m	6	r
341	20	m	6	l
341	24	m	6	l
341	18	m	6	l
341	10	m	6	l
341	17	m	6	r
341	12	m	6	r
341	14	m	6	r
341	09	m	6	l
342	16	m	1	r
342	12	m	1	l
342	20	m	1	r
342	08	m	1	l
342	03	m	1	l
342	25	m	1	l
342	11	m	1	r
342	15	m	1	l
342	04	m	1	l
342	27	m	1	l
342	02	m	1	r
342	13	m	1	r
342	01	m	1	r
342	14	m	1	r
342	17	m	1	l
342	23	m	1	r
342	22	m	1	r
342	24	m	1	r
342	05	m	1	r
342	19	m	1	r
344	20	m	1	r
344	27	m	1	l
344	25	m	1	r
344	30	m	1	r
344	26	m	1	l
344	15	m	1	r
344	23	m	1	r
344	14	m	1	l
344	28	m	1	l
344	24	m	1	r
344	21	m	1	r
344	22	m	1	r
344	10	m	1	r
344	11	m	1	l
344	09	m	1	l
344	13	m	1	l
344	08	m	1	l
344	12	m	1	r
344	04	m	1	l
344	19	m	1	r
344	17	m	1	r
344	03	m	1	r
344	07	m	1	l
344	29	m	1	l
345	01	m	1	r
345	25	m	1	l
345	09	m	1	l
345	04	m	1	r
345	14	m	1	r
345	17	m	1	r
345	16	m	1	r
345	05	m	1	r
345	10	m	1	l
345	24	m	1	l
345	13	m	1	l
345	03	m	1	r
345	20	m	1	r
345	23	m	1	l
345	02	m	1	r
345	22	m	1	l
345	21	m	1	l
346	22	m	4	l
346	09	m	4	l
346	06	m	4	r
346	26	m	4	r
346	20	m	4	r
346	11	m	4	l
346	08	m	4	r
346	24	m	4	l
346	28	m	4	l
346	07	m	4	l
346	01	m	4	r
346	12	m	4	r
346	23	m	4	r
346	13	m	4	r
346	10	m	4	l
346	25	m	4	l
346	17	m	4	l
346	15	m	4	l
346	02	m	4	r
346	18	m	4	l
346	05	m	4	l
346	03	m	4	r
348	13	f	2	r
348	15	f	2	l
348	03	f	2	r
348	06	f	2	r
348	17	f	2	l
348	02	f	2	l
348	05	f	2	l
348	18	f	2	r
348	16	f	2	l
348	12	f	2	l
348	01	f	2	r
348	08	f	2	l
348	14	f	2	l
348	20	f	2	l
348	19	f	2	r
348	04	f	2	r
349	10	f	1	l
349	04	f	1	r
349	12	f	1	r
349	02	f	1	l
349	03	f	1	l
349	01	f	1	r
349	13	f	1	r
349	08	f	1	l
350	23	f	1	r
351	19	m	1	l
351	05	m	1	l
351	24	m	1	l
351	08	m	1	l
351	26	m	1	l
351	13	m	1	l
351	09	m	1	r
351	15	m	1	r
351	01	m	1	r
351	20	m	1	r
351	14	m	1	l
351	25	m	1	r
351	18	m	1	l
351	22	m	1	r
351	21	m	1	l
351	11	m	1	r
351	27	m	1	r
351	02	m	1	l
351	16	m	1	r
351	17	m	1	r
352	06	f	1	r
352	01	f	1	r
352	08	f	1	r
352	19	f	1	r
352	04	f	1	l
352	20	f	1	r
352	16	f	1	l
352	14	f	1	l
352	02	f	1	r
352	13	f	1	l
352	24	f	1	r
352	17	f	1	r
352	22	f	1	r
352	10	f	1	r
352	15	f	1	l
352	05	f	1	l
352	03	f	1	r
352	23	f	1	r
352	09	f	1	l
353	07	f	1	l
353	05	f	1	l
353	24	f	1	r
353	03	f	1	l
353	04	f	1	r
353	08	f	1	l
353	06	f	1	l
353	01	f	1	l
353	18	f	1	l
353	11	f	1	l
353	25	f	1	l
353	09	f	1	l
353	22	f	1	l
353	12	f	1	r
353	23	f	1	l
353	21	f	1	r
353	19	f	1	l
353	10	f	1	l
353	14	f	1	l
354	09	m	1	r
354	12	m	1	r
354	01	m	1	r
354	19	m	1	r
354	21	m	1	l
354	07	m	1	l
354	02	m	1	l
354	10	m	1	r
354	23	m	1	l
354	11	m	1	r
354	18	m	1	l
354	05	m	1	r
354	03	m	1	l
354	15	m	1	r
354	14	m	1	r
354	06	m	1	r
354	20	m	1	r
354	16	m	1	l
354	22	m	1	r
354	13	m	1	r
356	20	f	4	l
356	06	f	4	r
356	19	f	4	r
356	03	f	4	r
356	17	f	4	r
356	11	f	4	r
356	10	f	4	l
356	09	f	4	l
356	21	f	4	r
356	15	f	4	l
356	22	f	4	r
356	14	f	4	r
356	04	f	4	r
356	07	f	4	l
356	08	f	4	r
356	18	f	4	r
357	01	f	1	r
357	12	f	1	l
357	03	f	1	r
357	10	f	1	r
357	16	f	1	r
357	21	f	1	l
357	07	f	1	l
357	09	f	1	r
357	08	f	1	l
357	11	f	1	r
357	04	f	1	l
357	18	f	1	l
357	13	f	1	l
357	17	f	1	r
357	19	f	1	l
357	02	f	1	r
358	16	f	1	r
358	13	f	1	r
358	09	f	1	l
358	08	f	1	r
358	26	f	1	l
358	01	f	1	l
358	19	f	1	l
358	06	f	1	l
358	21	f	1	l
358	11	f	1	r
358	02	f	1	r
358	03	f	1	l
358	22	f	1	l
358	07	f	1	r
358	20	f	1	l
358	15	f	1	l
358	10	f	1	l
358	18	f	1	l
358	24	f	1	r
359	17	m	1	r
359	16	m	1	l
359	14	m	1	l
359	27	m	1	r
359	20	m	1	l
359	07	m	1	r
359	23	m	1	r
359	02	m	1	l
359	05	m	1	l
359	19	m	1	l
359	03	m	1	l
359	15	m	1	r
359	11	m	1	l
359	18	m	1	r
359	08	m	1	l
359	12	m	1	l
359	24	m	1	l
359	26	m	1	l
359	06	m	1	l
359	09	m	1	l
360	16	m	6	r
360	24	m	6	l
360	08	m	6	r
360	01	m	6	r
360	12	m	6	r
360	20	m	6	r
360	04	m	6	l
360	25	m	6	r
360	14	m	6	l
360	06	m	6	l
360	23	m	6	l
360	05	m	6	r
360	29	m	6	l
360	15	m	6	l
360	18	m	6	l
360	10	m	6	l
360	03	m	6	r
360	19	m	6	r
360	22	m	6	r
360	26	m	6	l
360	21	m	6	l
360	28	m	6	l
360	02	m	6	l
361	06	m	1	l
361	10	m	1	l
361	01	m	1	l
361	20	m	1	r
361	03	m	1	l
361	16	m	1	r
361	22	m	1	l
361	12	m	1	l
361	08	m	1	l
361	14	m	1	r
361	21	m	1	r
361	11	m	1	r
361	23	m	1	r
361	17	m	1	l
361	09	m	1	r
361	04	m	1	r
361	25	m	1	l
361	05	m	1	r
361	26	m	1	l
361	15	m	1	r
361	27	m	1	r
362	05	m	1	l
362	17	m	1	l
362	03	m	1	l
362	26	m	1	r
362	10	m	1	l
362	09	m	1	r
362	24	m	1	r
362	08	m	1	l
362	18	m	1	r
362	15	m	1	l
362	06	m	1	r
362	21	m	1	l
362	27	m	1	r
362	02	m	1	r
362	19	m	1	r
362	01	m	1	l
362	20	m	1	r
362	04	m	1	r
362	16	m	1	l
362	28	m	1	r
362	14	m	1	l
363	23	f	1	l
363	06	f	1	l
363	26	f	1	l
363	08	f	1	r
363	16	f	1	l
363	18	f	1	l
363	15	f	1	l
363	02	f	1	l
363	20	f	1	r
363	05	f	1	l
363	09	f	1	l
363	07	f	1	l
363	14	f	1	r
363	10	f	1	l
363	24	f	1	r
363	19	f	1	r
363	17	f	1	l
363	03	f	1	l
363	01	f	1	r
363	04	f	1	r
364	18	f	1	l
364	17	f	1	l
364	03	f	1	r
364	06	f	1	r
364	10	f	1	l
364	20	f	1	r
364	12	f	1	l
364	08	f	1	l
364	14	f	1	l
364	07	f	1	l
364	15	f	1	l
364	16	f	1	r
364	09	f	1	l
364	11	f	1	r
364	19	f	1	l
364	13	f	1	l
364	02	f	1	r
366	07	m	1	r
366	11	m	1	l
366	28	m	1	r
366	05	m	1	l
366	21	m	1	r
366	10	m	1	r
366	09	m	1	l
366	23	m	1	r
366	15	m	1	r
366	08	m	1	r
366	13	m	1	l
366	02	m	1	r
366	12	m	1	l
366	04	m	1	r
366	17	m	1	r
366	22	m	1	r
366	24	m	1	l
366	03	m	1	l
366	20	m	1	l
366	18	m	1	r
366	26	m	1	r
366	19	m	1	r
367	17	m	1	l
367	12	m	1	l
367	07	m	1	l
367	15	m	1	r
367	04	m	1	l
367	09	m	1	r
367	29	m	1	r
367	06	m	1	l
367	10	m	1	l
367	13	m	1	l
367	19	m	1	r
367	20	m	1	r
367	14	m	1	r
367	21	m	1	l
367	03	m	1	r
367	27	m	1	r
367	26	m	1	l
367	05	m	1	r
367	22	m	1	l
367	01	m	1	l
367	24	m	1	l
367	11	m	1	l
367	28	m	1	l
368	04	m	4	r
368	25	m	4	l
368	19	m	4	r
368	21	m	4	r
368	02	m	4	l
368	05	m	4	r
368	11	m	4	l
368	16	m	4	l
368	13	m	4	l
368	26	m	4	r
368	20	m	4	l
368	29	m	4	l
368	10	m	4	l
368	17	m	4	l
368	15	m	4	l
368	07	m	4	r
368	03	m	4	l
368	09	m	4	r
368	14	m	4	l
368	24	m	4	l
368	27	m	4	r
368	28	m	4	l
368	22	m	4	r
369	28	f	1	r
369	22	f	1	r
369	25	f	1	l
369	04	f	1	r
369	27	f	1	l
369	10	f	1	l
369	02	f	1	l
369	17	f	1	l
369	14	f	1	r
369	16	f	1	l
369	13	f	1	l
369	21	f	1	r
369	18	f	1	l
369	12	f	1	r
369	06	f	1	r
369	29	f	1	l
369	05	f	1	l
369	26	f	1	l
369	20	f	1	l
369	15	f	1	r
369	03	f	1	r
369	09	f	1	l
369	11	f	1	l
371	22	m	1	r
371	05	m	1	l
371	14	m	1	l
371	20	m	1	l
371	29	m	1	l
371	25	m	1	l
371	06	m	1	r
371	09	m	1	l
371	30	m	1	r
371	17	m	1	l
371	12	m	1	l
371	13	m	1	r
371	15	m	1	r
371	19	m	1	l
371	28	m	1	r
371	07	m	1	l
371	23	m	1	l
371	27	m	1	l
371	21	m	1	l
371	24	m	1	r
372	09	m	1	l
372	24	m	1	l
372	15	m	1	r
372	17	m	1	r
372	28	m	1	r
372	19	m	1	r
372	30	m	1	r
372	13	m	1	r
372	12	m	1	r
372	02	m	1	r
372	10	m	1	r
372	29	m	1	r
372	07	m	1	l
372	11	m	1	l
372	03	m	1	r
372	06	m	1	l
372	04	m	1	r
372	22	m	1	r
372	05	m	1	l
372	23	m	1	r
372	21	m	1	l
372	01	m	1	l
372	08	m	1	l
372	26	m	1	l
373	13	m	1	l
373	26	m	1	l
373	20	m	1	l
373	14	m	1	l
373	22	m	1	r
373	19	m	1	l
373	04	m	1	r
373	08	m	1	l
373	03	m	1	l
373	18	m	1	r
373	07	m	1	r
373	23	m	1	r
373	17	m	1	l
373	29	m	1	r
373	28	m	1	l
373	02	m	1	l
373	10	m	1	l
373	16	m	1	r
373	27	m	1	r
373	21	m	1	l
373	25	m	1	r
373	11	m	1	r
373	15	m	1	r
374	26	m	1	r
374	13	m	1	l
374	10	m	1	l
374	12	m	1	l
374	03	m	1	l
374	05	m	1	r
374	08	m	1	r
374	19	m	1	r
374	20	m	1	l
374	09	m	1	l
374	07	m	1	l
374	17	m	1	l
374	23	m	1	r
374	06	m	1	l
374	15	m	1	r
374	16	m	1	l
374	22	m	1	l
374	11	m	1	l
374	24	m	1	r
374	28	m	1	l
374	29	m	1	r
374	21	m	1	l
374	18	m	1	r
374	02	m	1	r
375	03	m	1	r
375	09	m	1	r
375	11	m	1	r
375	17	m	1	r
375	20	m	1	r
375	27	m	1	l
375	10	m	1	r
375	28	m	1	l
375	06	m	1	l
375	07	m	1	l
375	21	m	1	r
375	26	m	1	r
375	04	m	1	r
375	13	m	1	r
375	23	m	1	r
375	22	m	1	r
375	02	m	1	l
375	29	m	1	l
375	18	m	1	r
375	15	m	1	l
375	16	m	1	r
376	16	m	1	r
376	02	m	1	r
376	26	m	1	l
376	24	m	1	r
376	28	m	1	r
376	10	m	1	l
376	23	m	1	l
376	29	m	1	r
376	01	m	1	r
376	25	m	1	r
376	15	m	1	l
376	14	m	1	l
376	03	m	1	l
376	05	m	1	l
376	08	m	1	r
376	07	m	1	l
376	19	m	1	l
376	11	m	1	r
376	13	m	1	r
376	20	m	1	l
376	21	m	1	r
376	17	m	1	r
376	06	m	1	r
376	22	m	1	r
377	14	m	1	r
377	26	m	1	l
377	08	m	1	r
377	21	m	1	l
377	04	m	1	l
377	03	m	1	r
377	09	m	1	r
377	28	m	1	r
377	02	m	1	r
377	06	m	1	r
377	12	m	1	l
377	10	m	1	r
377	13	m	1	l
377	01	m	1	r
377	18	m	1	r
377	17	m	1	l
377	27	m	1	l
377	30	m	1	l
377	16	m	1	l
377	25	m	1	l
377	07	m	1	l
377	15	m	1	l
377	23	m	1	l
377	29	m	1	l
378	01	m	1	r
378	10	m	1	r
378	30	m	1	l
378	08	m	1	l
378	16	m	1	l
378	05	m	1	r
378	27	m	1	r
378	04	m	1	r
378	20	m	1	l
378	07	m	1	r
378	02	m	1	r
378	22	m	1	l
378	18	m	1	r
378	25	m	1	l
378	13	m	1	l
378	26	m	1	r
378	06	m	1	r
378	21	m	1	l
378	28	m	1	r
378	17	m	1	l
378	03	m	1	l
378	14	m	1	r
378	09	m	1	r
378	24	m	1	r
380	08	m	1	l
380	25	m	1	l
380	28	m	1	l
380	04	m	1	l
380	24	m	1	l
380	01	m	1	l
380	07	m	1	l
380	05	m	1	l
380	27	m	1	r
380	19	m	1	l
380	17	m	1	l
380	14	m	1	r
380	26	m	1	l
380	29	m	1	r
380	09	m	1	r
380	02	m	1	r
380	12	m	1	l
380	21	m	1	r
380	15	m	1	r
380	13	m	1	r
380	10	m	1	l
380	30	m	1	r
381	07	m	1	r
381	20	m	1	l
381	17	m	1	r
381	16	m	1	l
381	08	m	1	r
381	23	m	1	l
381	13	m	1	r
381	05	m	1	r
381	18	m	1	r
381	12	m	1	r
381	04	m	1	l
381	15	m	1	r
381	27	m	1	l
381	11	m	1	r
381	29	m	1	r
381	24	m	1	r
381	25	m	1	l
381	14	m	1	r
381	22	m	1	r
381	02	m	1	r
381	28	m	1	l
381	26	m	1	r
381	21	m	1	r
381	10	m	1	r
382	10	m	1	r
382	06	m	1	l
382	21	m	1	r
382	18	m	1	r
382	14	m	1	r
382	23	m	1	l
382	25	m	1	l
382	13	m	1	l
382	03	m	1	l
382	29	m	1	r
382	12	m	1	r
382	08	m	1	l
382	15	m	1	r
382	20	m	1	l
382	05	m	1	l
382	30	m	1	l
382	17	m	1	l
382	04	m	1	l
382	11	m	1	l
382	24	m	1	r
382	07	m	1	l
382	28	m	1	l
382	01	m	1	r
382	19	m	1	r
383	21	m	2	r
383	20	m	2	r
383	10	m	2	r
383	16	m	2	r
383	27	m	2	r
383	03	m	2	r
383	23	m	2	r
383	17	m	2	r
383	08	m	2	l
383	04	m	2	l
383	15	m	2	l
383	18	m	2	r
383	02	m	2	r
383	22	m	2	l
383	24	m	2	l
383	25	m	2	l
383	13	m	2	r
383	05	m	2	r
383	26	m	2	l
383	11	m	2	r
383	19	m	2	l
383	07	m	2	r
383	01	m	2	r
384	13	m	1	l
384	18	m	1	r
384	11	m	1	r
384	04	m	1	r
384	08	m	1	r
384	17	m	1	r
384	15	m	1	r
384	10	m	1	r
384	21	m	1	r
384	23	m	1	r
384	09	m	1	r
384	01	m	1	l
384	07	m	1	r
384	22	m	1	r
384	14	m	1	r
384	20	m	1	l
384	16	m	1	r
384	02	m	1	r
384	03	m	1	l
384	24	m	1	r
385	25	m	1	l
385	13	m	1	l
385	18	m	1	r
385	23	m	1	l
385	01	m	1	r
385	07	m	1	l
385	11	m	1	l
385	08	m	1	l
385	19	m	1	l
385	16	m	1	r
385	14	m	1	l
385	20	m	1	l
385	22	m	1	l
